epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
133,955.66,1.10041,0.49042,0.81606,0.93382,0.9112,0.93215,0.49964,1.51768,0.65708,0.85047,0.000495291,0.000495291,0.000495291
134,962.337,1.1421,0.50481,0.82367,0.93352,0.91957,0.93466,0.50148,1.52498,0.65811,0.84973,0.000488218,0.000488218,0.000488218
135,969,1.1153,0.50411,0.81784,0.93184,0.91202,0.91917,0.49695,1.53836,0.65562,0.8518,0.000481144,0.000481144,0.000481144
136,975.687,1.09298,0.49279,0.81194,0.93429,0.91772,0.92421,0.49682,1.5603,0.66429,0.85244,0.000474071,0.000474071,0.000474071
137,982.268,1.08999,0.49655,0.81572,0.921,0.91381,0.93096,0.49334,1.57429,0.67855,0.85382,0.000466997,0.000466997,0.000466997
138,988.929,1.09273,0.49387,0.81634,0.93054,0.91776,0.92487,0.493,1.56054,0.6697,0.8521,0.000459924,0.000459924,0.000459924
139,995.781,1.07898,0.48374,0.81917,0.92342,0.91692,0.93662,0.498,1.5442,0.68094,0.85078,0.00045285,0.00045285,0.00045285
140,1002.46,1.1001,0.49624,0.8168,0.926,0.91826,0.9275,0.49623,1.53862,0.68394,0.85189,0.000445777,0.000445777,0.000445777
141,1009.13,1.08633,0.49806,0.81355,0.93195,0.91843,0.93285,0.49231,1.54176,0.67118,0.85221,0.000438703,0.000438703,0.000438703
142,1015.82,1.04937,0.48135,0.81102,0.93495,0.91447,0.92891,0.48945,1.55876,0.66158,0.852,0.000431629,0.000431629,0.000431629
143,1022.47,1.06836,0.49092,0.81399,0.93547,0.91516,0.92854,0.48622,1.54948,0.66581,0.85215,0.000424556,0.000424556,0.000424556
144,1029.19,1.07325,0.48441,0.81304,0.93264,0.91585,0.92062,0.48314,1.54748,0.67099,0.85399,0.000417482,0.000417482,0.000417482
145,1035.79,1.03434,0.47165,0.81054,0.93653,0.92375,0.92673,0.49008,1.5372,0.6835,0.85081,0.000410409,0.000410409,0.000410409
146,1042.46,1.0542,0.48154,0.81155,0.93599,0.92307,0.933,0.50309,1.52035,0.67453,0.85086,0.000403335,0.000403335,0.000403335
147,1049.07,1.07452,0.48724,0.81332,0.94466,0.92162,0.93581,0.50194,1.53786,0.65547,0.85234,0.000396262,0.000396262,0.000396262
148,1055.76,1.05913,0.47888,0.81294,0.93478,0.9186,0.93246,0.499,1.55002,0.6632,0.85427,0.000389188,0.000389188,0.000389188
149,1062.58,1.0387,0.47129,0.81274,0.93955,0.92614,0.94091,0.50335,1.54428,0.6624,0.85185,0.000382115,0.000382115,0.000382115
