epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
160,2391.04,0.95789,0.43312,0.80582,0.97527,0.96666,0.97478,0.54936,1.53011,0.61328,0.84781,0.000354988,0.000354988,0.000354988
161,2405.61,0.94734,0.43461,0.79505,0.96912,0.98131,0.98507,0.53628,1.54814,0.61991,0.84926,0.000346736,0.000346736,0.000346736
162,2420.15,0.94994,0.43209,0.79603,0.9847,0.97664,0.98787,0.54375,1.53033,0.62355,0.84692,0.000338484,0.000338484,0.000338484
163,2434.75,0.94161,0.42794,0.79962,0.97156,0.97102,0.97114,0.53975,1.54137,0.61893,0.84836,0.000330233,0.000330233,0.000330233
164,2449.35,0.96054,0.44577,0.79671,0.97461,0.96767,0.97937,0.53455,1.54628,0.64057,0.84808,0.000321981,0.000321981,0.000321981
165,2463.94,0.93532,0.42972,0.79642,0.97848,0.97153,0.97855,0.53204,1.5365,0.62835,0.84738,0.000313729,0.000313729,0.000313729
166,2478.69,0.93996,0.43503,0.79714,0.98336,0.97677,0.98814,0.54171,1.52326,0.63391,0.84778,0.000305478,0.000305478,0.000305478
167,2493.24,0.92724,0.43392,0.79403,0.97966,0.97781,0.98701,0.53128,1.57073,0.64181,0.84946,0.000297226,0.000297226,0.000297226
168,2507.78,0.91886,0.42144,0.79362,0.98463,0.98131,0.98803,0.5506,1.50306,0.61413,0.84661,0.000288974,0.000288974,0.000288974
169,2522.4,0.93679,0.4207,0.80041,0.97805,0.97664,0.97984,0.54538,1.52725,0.63078,0.84655,0.000280723,0.000280723,0.000280723
170,2536.97,0.92217,0.42563,0.79292,0.97923,0.97294,0.97931,0.54107,1.52293,0.63478,0.84858,0.000272471,0.000272471,0.000272471
171,2551.57,0.91658,0.42695,0.79173,0.97407,0.98059,0.98043,0.53618,1.53933,0.62702,0.84926,0.00026422,0.00026422,0.00026422
172,2566.31,0.92212,0.42018,0.79563,0.97452,0.9805,0.98091,0.53128,1.55491,0.63194,0.84892,0.000255968,0.000255968,0.000255968
173,2580.89,0.89679,0.42063,0.79102,0.97145,0.97601,0.97413,0.53706,1.53039,0.63424,0.84638,0.000247716,0.000247716,0.000247716
174,2595.47,0.91658,0.42325,0.79035,0.97979,0.97664,0.98112,0.5416,1.50822,0.62964,0.84669,0.000239465,0.000239465,0.000239465
175,2610.1,0.92208,0.419,0.79937,0.96941,0.9755,0.97167,0.53854,1.53612,0.63163,0.84842,0.000231213,0.000231213,0.000231213
176,2624.64,0.91481,0.41904,0.79717,0.97255,0.97196,0.97169,0.53975,1.57054,0.63311,0.85208,0.000222961,0.000222961,0.000222961
177,2639.22,0.90695,0.4206,0.79549,0.97924,0.97536,0.97913,0.5434,1.56464,0.63392,0.85131,0.00021471,0.00021471,0.00021471
178,2653.98,0.91086,0.42717,0.79335,0.97927,0.97389,0.98072,0.54535,1.52515,0.6205,0.84834,0.000206458,0.000206458,0.000206458
179,2668.59,0.89197,0.41643,0.79727,0.97362,0.97196,0.97177,0.54464,1.51107,0.62984,0.84605,0.000198206,0.000198206,0.000198206
